Article.ID;geography;response;depth;scope;speed;settlement;actor;adaptation
6214201;Africa;Technological/infrastructural;uncertain;low;uncertain;rural;Academia;Assessing
6214201;Africa;Behavioural/cultural;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Implementing
6214201;Africa;Behavioural/cultural;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Financing of measures
6214201;Africa;Institutional;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Implementing
6214201;Africa;Institutional;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Financing of measures
6214201;Africa;Technological/infrastructural;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Implementing
6214201;Africa;Technological/infrastructural;uncertain;low;uncertain;rural;Civil society (international/multinational/national);Financing of measures
6214201;Africa;Behavioural/cultural;uncertain;low;uncertain;rural;Government (local);Implementing
6214201;Africa;Institutional;uncertain;low;uncertain;rural;Government (local);Implementing
6214201;Africa;Technological/infrastructural;uncertain;low;uncertain;rural;Government (local);Implementing
6214202;Africa;Behavioural/cultural;uncertain;low;low;rural;Individuals or households;Implementing
6214202;Africa;Institutional;uncertain;low;low;rural;Individuals or households;Implementing
6214202;Africa;Behavioural/cultural;uncertain;low;low;rural;Government (national);Planning
6214202;Africa;Behavioural/cultural;uncertain;low;low;rural;Government (national);Financing of measures
6214202;Africa;Institutional;uncertain;low;low;rural;Government (national);Planning
6214202;Africa;Institutional;uncertain;low;low;rural;Government (national);Financing of measures
6214204;Africa;Ecosystem-based;low;low;low;rural;Individuals or households;Implementing
6214205;Africa;Ecosystem-based;low;medium;medium;rural;Individuals or households;Implementing
6214205;Africa;Ecosystem-based;low;medium;medium;rural;Individuals or households;Planning
6214205;Africa;Behavioural/cultural;low;medium;medium;rural;Individuals or households;Implementing
6214205;Africa;Behavioural/cultural;low;medium;medium;rural;Individuals or households;Planning
6214205;Africa;Technological/infrastructural;low;medium;medium;rural;Individuals or households;Implementing
6214205;Africa;Technological/infrastructural;low;medium;medium;rural;Individuals or households;Planning
6214208;Africa;Ecosystem-based;low;low;low;rural;Individuals or households;Implementing
6214208;Africa;Institutional;low;low;low;rural;Individuals or households;Implementing
6214208;Africa;Technological/infrastructural;low;low;low;rural;Individuals or households;Implementing
6214208;Africa;Behavioural/cultural;low;low;low;rural;Individuals or households;Implementing
6214208;Africa;Ecosystem-based;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214208;Africa;Ecosystem-based;low;low;low;rural;Civil society (sub-national or local);Assessing
6214208;Africa;Institutional;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214208;Africa;Institutional;low;low;low;rural;Civil society (sub-national or local);Assessing
6214208;Africa;Technological/infrastructural;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214208;Africa;Technological/infrastructural;low;low;low;rural;Civil society (sub-national or local);Assessing
6214208;Africa;Behavioural/cultural;low;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214208;Africa;Behavioural/cultural;low;low;low;rural;Civil society (sub-national or local);Assessing
6214209;Africa;Institutional;low;low;medium;unclear;Government (national);Assessing
6214209;Africa;Institutional;low;low;medium;unclear;Government (national);Planning
6214209;Africa;Institutional;low;low;medium;unclear;Government (national);Financing of measures
6214209;Africa;Institutional;low;low;medium;unclear;Government (national);Implementing
6214210;Africa;Behavioural/cultural;medium;medium;low;rural;Individuals or households;Implementing
6214211;Africa;Behavioural/cultural;uncertain;low;low;rural;Civil society (sub-national or local);Implementing
6214211;Africa;Behavioural/cultural;uncertain;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214211;Africa;Technological/infrastructural;uncertain;low;low;rural;Civil society (sub-national or local);Implementing
6214211;Africa;Technological/infrastructural;uncertain;low;low;rural;Civil society (sub-national or local);Coordinating interaction
6214211;Africa;Behavioural/cultural;uncertain;low;low;rural;Government (national);Coordinating interaction
6214211;Africa;Behavioural/cultural;uncertain;low;low;rural;Government (national);Awareness raising
6214211;Africa;Technological/infrastructural;uncertain;low;low;rural;Government (national);Coordinating interaction
6214211;Africa;Technological/infrastructural;uncertain;low;low;rural;Government (national);Awareness raising
6214211;Africa;Behavioural/cultural;uncertain;low;low;rural;Individuals or households;Implementing
6214211;Africa;Technological/infrastructural;uncertain;low;low;rural;Individuals or households;Implementing
6214212;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Planning
6214212;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6214212;Africa;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Planning
6214212;Africa;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Implementing
6214212;Africa;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Planning
6214212;Africa;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6214212;Africa;Institutional;low;low;uncertain;rural;Individuals or households;Planning
6214212;Africa;Institutional;low;low;uncertain;rural;Individuals or households;Implementing
6214212;Africa;Ecosystem-based;low;low;uncertain;rural;Government (national);Financing of measures
6214212;Africa;Ecosystem-based;low;low;uncertain;rural;Government (national);Awareness raising
6214212;Africa;Technological/infrastructural;low;low;uncertain;rural;Government (national);Financing of measures
6214212;Africa;Technological/infrastructural;low;low;uncertain;rural;Government (national);Awareness raising
6214212;Africa;Behavioural/cultural;low;low;uncertain;rural;Government (national);Financing of measures
6214212;Africa;Behavioural/cultural;low;low;uncertain;rural;Government (national);Awareness raising
6214212;Africa;Institutional;low;low;uncertain;rural;Government (national);Financing of measures
6214212;Africa;Institutional;low;low;uncertain;rural;Government (national);Awareness raising
6214214;Africa;Technological/infrastructural;medium;low;uncertain;rural;Other;Planning
6214214;Africa;Technological/infrastructural;medium;low;uncertain;rural;Other;Implementing
6214214;Africa;Ecosystem-based;medium;low;uncertain;rural;Other;Planning
6214214;Africa;Ecosystem-based;medium;low;uncertain;rural;Other;Implementing
6214214;Africa;Institutional;medium;low;uncertain;rural;Other;Planning
6214214;Africa;Institutional;medium;low;uncertain;rural;Other;Implementing
6214215;Africa;Technological/infrastructural;medium;low;uncertain;rural;International or multinational governance institutions;Financing of measures
6214215;Africa;Technological/infrastructural;medium;low;uncertain;rural;International or multinational governance institutions;Implementing
6214215;Africa;Technological/infrastructural;medium;low;uncertain;rural;Individuals or households;Implementing
6214216;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Assessing
6214216;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Planning
6214216;Africa;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6214216;Africa;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Assessing
6214216;Africa;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Planning
6214216;Africa;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6214217;Africa;Institutional;low;medium;uncertain;rural;Individuals or households;Implementing
6214217;Africa;Ecosystem-based;low;medium;uncertain;rural;Individuals or households;Implementing
6214217;Africa;Behavioural/cultural;low;medium;uncertain;rural;Individuals or households;Implementing
6214217;Africa;Institutional;low;medium;uncertain;rural;Government (national);Awareness raising
6214217;Africa;Institutional;low;medium;uncertain;rural;Government (national);Financing of measures
6214217;Africa;Ecosystem-based;low;medium;uncertain;rural;Government (national);Awareness raising
6214217;Africa;Ecosystem-based;low;medium;uncertain;rural;Government (national);Financing of measures
6214217;Africa;Behavioural/cultural;low;medium;uncertain;rural;Government (national);Awareness raising
6214217;Africa;Behavioural/cultural;low;medium;uncertain;rural;Government (national);Financing of measures
6214218;Africa;Technological/infrastructural;medium;medium;uncertain;rural;Individuals or households;Implementing
6214218;Africa;Technological/infrastructural;medium;medium;uncertain;rural;Individuals or households;Awareness raising
6214218;Africa;Ecosystem-based;medium;medium;uncertain;rural;Individuals or households;Implementing
6214218;Africa;Ecosystem-based;medium;medium;uncertain;rural;Individuals or households;Awareness raising
6214218;Africa;Technological/infrastructural;medium;medium;uncertain;rural;Other;Awareness raising
6214218;Africa;Ecosystem-based;medium;medium;uncertain;rural;Other;Awareness raising
6214221;Africa;Behavioural/cultural;medium;low;uncertain;rural;Individuals or households;Implementing
6214221;Africa;Behavioural/cultural;medium;low;uncertain;rural;Individuals or households;Coordinating interaction
6214221;Africa;Technological/infrastructural;medium;low;uncertain;rural;Individuals or households;Implementing
